63030441,2015-11-24,48,1960944,10.0,False
49624203,2015-06-22,44,457727,9.0,False
65255373,2015-12-18,39,510055,6.0,False
107509012,2017-02-26,35,627887,1.0,False
3588138,2013-03-29,33,759651,2.0,
100398071,2016-12-19,3,765520,3.0,True
34733768,2014-11-07,47,470624,5.0,False
50262302,2015-06-30,46,1132005,5.0,False
115022090,2017-05-08,44,517903,3.0,False
60703215,2015-10-30,45,567579,1.0,False
62561549,2015-11-19,47,1446726,9.0,False
12670165,2013-10-18,4,414305,2.0,
11199862,2013-09-16,5,215303,3.0,
80381936,2016-05-27,21,1975571,1.0,False
31586624,2014-09-23,53,414425,1.0,False
47472337,2015-05-25,54,1345068,3.0,False
41474,2013-01-02,51,958015,28.0,
9993275,2013-08-20,47,838215,15.0,
37364745,2014-12-14,37,1298766,1.0,False
123479731,2017-07-27,48,764438,5.0,False
10705386,2013-09-05,16,723210,4.0,
82279129,2016-06-16,18,916887,19.0,False
30045390,2014-09-01,46,219152,4.0,False
65782952,2015-12-23,54,1958187,2.0,False
45934398,2015-05-02,46,1418259,1.0,False
58307260,2015-10-04,25,208539,3.31,False
121230319,2017-07-06,17,358134,4.0,False
19843777,2014-03-03,47,675524,4.0,
19510557,2014-02-26,2,368140,2.0,
93557386,2016-10-11,20,264751,1.0,True
25297239,2014-06-12,51,1079220,4.0,False
30881127,2014-09-13,46,1463801,57.0,False
98080902,2016-11-26,39,803101,1.0,False
52825498,2015-08-01,21,215352,25.0,False
58398520,2015-10-05,21,1317096,1.0,False
119734634,2017-06-22,15,736128,1.0,False
60469233,2015-10-28,5,459804,1.0,False
21994643,2014-04-07,33,1012787,6.0,False
78537868,2016-05-07,53,841667,2.0,True
78824997,2016-05-10,53,876663,21.0,True
99779719,2016-12-13,6,279494,1.0,False
64515634,2015-12-10,44,940591,9.0,False
21329579,2014-03-26,51,1239789,16.0,
48633881,2015-06-10,10,1239954,2.0,False
67735806,2016-01-15,30,1124165,2.0,True
67872201,2016-01-16,50,1117663,3.0,False
100227954,2016-12-17,31,517904,3.0,False
47254126,2015-05-22,48,1158705,1.0,False
32539369,2014-10-07,27,1229642,2.0,False
58641001,2015-10-08,5,1037838,6.0,False
123338388,2017-07-26,24,1176558,3.0,False
69826793,2016-02-06,38,1576328,3.0,False
72555669,2016-03-06,27,1229025,4.0,False
78232764,2016-05-04,47,108698,7.0,False
73349486,2016-03-14,47,1074327,71.0,False
54808561,2015-08-25,7,1173213,2.0,False
121396679,2017-07-07,50,1354382,19.0,False
70056160,2016-02-09,9,510057,10.0,False
34105377,2014-10-29,53,1473484,12.689,True
63067417,2015-11-25,17,215896,5.0,False
44843122,2015-04-15,15,881912,1.0,False
65411134,2015-12-20,12,1609724,1.0,False
33371214,2014-10-19,23,563966,1.0,False
3667489,2013-03-31,18,1089044,6.0,
100031142,2016-12-15,37,1306198,3.0,False
66574038,2016-01-03,6,1695905,7.679,False
2708394,2013-03-08,47,227728,22.0,
57870263,2015-09-29,42,1168741,1.0,False
46741912,2015-05-15,10,749421,2.0,False
30011248,2014-09-01,17,318935,4.0,False
11473877,2013-09-22,7,657869,3.0,
66941005,2016-01-06,50,1489691,20.0,True
108252700,2017-03-05,29,360703,14.0,False
76042716,2016-04-12,1,743497,4.0,False
84660349,2016-07-11,5,681606,2.0,False
50340029,2015-07-01,44,308726,12.0,False
28418460,2014-08-02,40,968432,31.0,False
1034083,2013-01-27,31,522721,8.0,
12723336,2013-10-19,11,554145,5.0,
11434138,2013-09-21,16,519718,2.0,
62781227,2015-11-22,10,1111202,1.0,False
83549597,2016-06-29,45,1427659,78.0,False
103363697,2017-01-17,48,938574,12.0,False
54338629,2015-08-19,32,671083,3.0,False
74522060,2016-03-27,14,1349068,3.0,True
49191833,2015-06-17,16,1243817,1.0,False
26742450,2014-07-08,30,757888,3.0,False
58256290,2015-10-03,49,1920045,56.0,False
43862186,2015-03-30,30,411555,3.0,False
111315091,2017-04-03,42,1975680,6.0,False
37763587,2014-12-20,2,1579081,8.0,False
94157470,2016-10-17,32,1930967,2.0,True
22474020,2014-04-17,13,581742,1.0,False
104178791,2017-01-25,45,1082391,3.0,False
125122020,2017-08-12,23,1105215,1.0,False
93197306,2016-10-07,44,671706,0.952,True
94174060,2016-10-17,42,929627,1.0,False
29593904,2014-08-24,39,839367,1.0,False
88514108,2016-08-19,53,1464090,3.0,False
16061891,2013-12-26,51,462673,1.0,
110148949,2017-03-23,42,933780,3.0,False
116056007,2017-05-18,38,1159413,13.0,False
75555516,2016-04-06,50,1062927,1.0,False
102462483,2017-01-09,6,2011329,5.0,False
38033631,2014-12-23,31,1370566,8.0,False
79141712,2016-05-14,20,584129,34.678,False
71759871,2016-02-27,21,414305,1.0,False
8420212,2013-07-17,8,799461,1.0,
22533897,2014-04-18,30,1239843,3.0,False
86664112,2016-07-31,50,519560,6.93,False
83566797,2016-06-29,54,1159598,2.0,False
43425319,2015-03-23,25,1228945,2.0,False
11107729,2013-09-14,8,830829,7.0,
40534356,2015-02-03,53,749720,1.0,False
30650077,2014-09-10,27,594045,7.0,True
91385192,2016-09-18,47,741201,51.0,False
123225719,2017-07-25,17,1152348,1.0,False
10020458,2013-08-21,26,208530,8.755,
38703219,2015-01-03,44,637016,18.0,False
40486217,2015-02-03,7,989092,5.0,False
61711607,2015-11-10,27,1148972,1.0,False
77020209,2016-04-22,11,1150954,128.0,False
46513027,2015-05-11,39,219152,1.0,False
25801771,2014-06-22,43,671051,7.0,False
107143168,2017-02-23,7,1399750,7.0,False
41405614,2015-02-18,36,1047396,2.0,False
11952721,2013-10-02,31,414353,14.0,
1995674,2013-02-19,47,813760,5.0,
73020142,2016-03-11,26,1121513,1.0,False
49437168,2015-06-20,26,1153584,4.0,False
108474471,2017-03-07,36,1991217,2.0,False
13253893,2013-10-30,44,1121616,4.0,
88404339,2016-08-18,46,268440,7.0,False
14659812,2013-11-28,43,108797,3.0,
90388555,2016-09-08,24,1143691,2.0,False
17348156,2014-01-17,47,105693,3.0,
11090773,2013-09-13,46,364834,9.0,
76878823,2016-04-20,41,1457201,3.0,False
98915568,2016-12-04,44,850460,50.0,False
57938211,2015-09-30,31,759657,1.0,False
60059923,2015-10-23,38,873687,11.0,False
615712,2013-01-17,11,849098,3.0,
99532942,2016-12-10,44,1958226,4.0,True
84571698,2016-07-10,11,1457184,10.0,False
105329189,2017-02-05,36,2011073,19.0,False
109039534,2017-03-13,2,1057495,7.0,False
105095781,2017-02-03,31,1464207,36.0,False
10533203,2013-09-01,37,890372,2.0,
71264891,2016-02-21,53,1167545,1.0,False
80476673,2016-05-28,19,1146801,54.0,False
32903311,2014-10-12,39,752167,2.0,False
101390398,2016-12-29,15,265237,11.0,False
74469541,2016-03-26,42,358231,12.0,True
82095273,2016-06-14,17,1695846,1.485,True
107646806,2017-02-27,51,1342003,2.0,False
72819573,2016-03-09,14,1228950,1.0,False
27012657,2014-07-12,37,464302,4.0,False
68441693,2016-01-23,5,114800,3.0,False
117205424,2017-05-29,23,257848,5.0,False
16954439,2014-01-11,39,1119217,1.0,
70275877,2016-02-11,30,871421,4.0,False
14133901,2013-11-17,48,1121515,8.0,
125001757,2017-08-11,14,1239841,6.0,False
60812768,2015-10-31,49,1466832,8.0,False
92226417,2016-09-27,43,364724,4.0,True
57181817,2015-09-21,38,949053,1.0,False
52176961,2015-07-24,27,671684,7.0,True
6434780,2013-06-02,51,420720,11.0,
66872433,2016-01-06,10,264305,9.0,False
119892721,2017-06-23,47,2015815,1.0,False
29396602,2014-08-21,1,471980,5.0,False
65695728,2015-12-23,6,354964,107.0,False
48798118,2015-06-12,24,252970,9.0,False
108202245,2017-03-05,4,687549,1.0,False
35261126,2014-11-15,19,268834,3.0,False
73840740,2016-03-20,3,1113852,2.0,False
95750508,2016-11-02,54,559493,16.0,False
45637785,2015-04-28,5,823245,1.0,False
99622472,2016-12-11,34,1998078,1.0,True
20506852,2014-03-14,8,1105212,39.0,
93274508,2016-10-08,30,2026650,9.0,False
5203599,2013-05-06,2,315474,6.0,
95658428,2016-11-02,6,916885,3.0,False
69602216,2016-02-04,18,1209721,4.0,False
121974841,2017-07-13,21,1642400,36.774,False
15810193,2013-12-21,9,1091369,3.0,
43331915,2015-03-21,54,461432,6.0,False
47578668,2015-05-27,34,459762,3.0,False
40613494,2015-02-05,16,122418,31.0,False
33977657,2014-10-28,4,986193,2.0,False
21260180,2014-03-25,47,1463619,2.0,
1596151,2013-02-10,4,996606,1.227,
84992868,2016-07-14,39,1971338,5.0,False
110778569,2017-03-29,44,511172,7.0,False
75860086,2016-04-10,6,671079,1.0,False
111760129,2017-04-08,4,1239808,6.0,False
49666847,2015-06-23,15,938570,13.0,False
63350187,2015-11-28,28,724403,1.0,False
84968154,2016-07-14,23,813769,1.0,False
2758991,2013-03-09,54,1003679,2.0,
64719803,2015-12-12,51,839362,77.0,False
48012427,2015-06-02,23,1642664,7.782,False
88911130,2016-08-24,3,1463812,19.0,False
119830686,2017-06-23,12,2061214,10.0,False
102962896,2017-01-14,6,1693657,38.0,False
50724631,2015-07-06,18,1082042,1.0,False
113476293,2017-04-24,24,1457182,1.0,False
106773756,2017-02-19,29,2048381,1.0,False
19138238,2014-02-18,24,850333,12.0,
122308695,2017-07-16,31,1473485,9.777,False
89475171,2016-08-30,3,1695815,4.0,False
74852313,2016-03-30,45,1463621,6.0,False
23171524,2014-05-01,33,757888,16.0,False
30758342,2014-09-12,4,1156724,3.0,True
26511910,2014-07-05,8,169104,5.0,False
93527833,2016-10-11,2,1162755,3.0,False
37356836,2014-12-14,31,1229686,1.0,False
15486383,2013-12-14,51,468057,3.0,
50515371,2015-07-03,49,789904,7.0,False
6182709,2013-05-28,18,508069,3.0,
33775473,2014-10-25,12,1427659,18.0,False
90204739,2016-09-06,27,1242666,4.0,False
41583730,2015-02-21,30,1239819,3.0,False
89326398,2016-08-28,29,1354387,3.0,False
40751824,2015-02-07,38,584026,3.504,False
112805694,2017-04-18,3,1576323,6.0,False
4030579,2013-04-08,41,153398,4.0,
109673916,2017-03-19,7,1686652,8.0,False
93102116,2016-10-06,43,870546,2.0,False
116750243,2017-05-25,9,1909412,8.0,False
103173975,2017-01-16,2,911429,5.0,False
25452255,2014-06-15,50,428488,1.0,False
62778310,2015-11-22,8,1958238,14.0,False
73056776,2016-03-11,47,1464237,22.0,True
19127808,2014-02-18,9,902202,2.0,
20111859,2014-03-08,1,205486,9.0,
11708304,2013-09-27,18,1091369,2.0,
102299217,2017-01-07,38,559494,5.0,False
49639619,2015-06-22,51,949629,11.0,False
20038376,2014-03-06,47,314879,10.0,
12079215,2013-10-05,11,1160882,20.0,
22407971,2014-04-15,50,812757,8.0,False
67250106,2016-01-10,11,1058820,3.0,False
20663157,2014-03-16,33,1047705,5.0,
56672682,2015-09-15,44,226857,11.0,False
72894832,2016-03-10,4,1463808,4.0,False
80399161,2016-05-27,32,208384,2.0,False
19893403,2014-03-04,36,999546,3.0,
44766727,2015-04-14,1,1230416,1.0,False
21029559,2014-03-22,15,1473409,0.966,
100917498,2016-12-23,48,752987,6.0,False
90143788,2016-09-05,46,1958166,14.0,False
83356238,2016-06-27,39,828204,4.0,False
72036720,2016-03-01,10,1695828,2.779,True
98921353,2016-12-04,46,801217,11.0,False
58594789,2015-10-07,33,1501521,10.0,False
96056876,2016-11-06,2,913521,10.0,False
40691199,2015-02-06,38,1229469,1.0,False
29970572,2014-08-31,40,1168717,21.0,False
28728511,2014-08-08,27,908741,2.0,False
89902559,2016-09-03,27,1726002,3.491,False
79337779,2016-05-16,14,1970094,3.0,False
44716853,2015-04-13,9,354971,4.0,False
63142284,2015-11-26,8,220613,2.0,False
14200044,2013-11-19,11,804932,14.0,
98729866,2016-12-03,7,819209,3.805,False
75260632,2016-04-03,47,1464910,24.0,False
20020775,2014-03-06,33,1463797,2.0,
114636802,2017-05-05,12,1920057,2.0,False
108173666,2017-03-04,45,1503823,12.162,False
33784526,2014-10-25,23,358264,1.0,False
82447911,2016-06-18,7,1501581,11.0,False
114713963,2017-05-05,54,1314549,2.0,False
76105461,2016-04-12,39,414421,5.0,False
32610016,2014-10-08,30,692531,7.0,False
22389764,2014-04-15,33,940591,6.0,False
59278491,2015-10-15,4,956014,8.0,False
82661554,2016-06-20,17,302952,17.0,False
19403706,2014-02-23,46,1037845,21.0,
29478032,2014-08-22,34,514597,6.0,False
30558580,2014-09-09,5,511397,1.0,False
80807157,2016-05-31,41,409738,4.0,False
85681379,2016-07-21,46,215304,9.0,False
6014698,2013-05-24,35,911429,7.0,
16269843,2013-12-30,50,1235365,5.0,
45680808,2015-04-28,46,1346624,1.0,False
26577859,2014-07-06,5,220435,83.0,False
65958705,2015-12-26,44,2010278,11.0,False
48009283,2015-06-02,20,155607,1.0,False
63223094,2015-11-27,5,1118691,4.0,False
114658192,2017-05-05,25,2081139,1.0,False
120219649,2017-06-26,47,1489838,14.0,False
77018136,2016-04-22,9,2016716,1.0,False
2935965,2013-03-14,13,314570,2.0,
89192903,2016-08-27,7,1463555,5.0,False
40138571,2015-01-28,18,671079,1.0,False
60485703,2015-10-28,15,1079220,1.0,False
65222276,2015-12-18,17,1018878,1.0,False
14239826,2013-11-20,4,1047685,11.0,
54180231,2015-08-17,34,1695882,5.678,False
71621153,2016-02-25,48,1229935,4.0,False
42653783,2015-03-10,49,671084,8.0,False
68052813,2016-01-18,45,977007,8.0,False
36640255,2014-12-04,43,1463806,14.0,False
13308030,2013-11-01,1,268676,5.0,
80778350,2016-05-31,24,502227,2.0,False
84307206,2016-07-07,28,1422500,7.0,True
93790392,2016-10-13,48,1963838,4.0,False
28255102,2014-07-31,2,464356,3.0,False
50572025,2015-07-04,31,1009998,2.0,False
106225994,2017-02-14,11,155610,1.0,False
109362724,2017-03-16,10,844795,3.0,False
92170199,2016-09-27,6,916886,13.0,False
75094895,2016-04-02,16,870544,5.0,False
103038072,2017-01-14,45,1239859,24.605,False
45173589,2015-04-20,32,1066900,1.0,False
65349733,2015-12-19,37,414478,4.0,False
2236311,2013-02-25,37,812751,2.0,
66416860,2015-12-31,32,464302,1.0,False
86788947,2016-08-02,7,1040170,7.0,False
28239982,2014-07-30,46,116018,17.0,False
64464392,2015-12-10,9,1166036,3.0,False
27454599,2014-07-19,10,119187,12.0,False
71692218,2016-02-26,38,2026683,1.0,False
46949424,2015-05-18,8,1464077,6.0,False
62106202,2015-11-14,48,1913257,31.0,False
106310000,2017-02-15,3,1489879,58.0,True
68858537,2016-01-27,29,1239740,1.0,True
82319524,2016-06-16,44,953413,1.0,False
30933848,2014-09-14,32,926958,1.0,False
110495136,2017-03-26,53,1057495,10.0,False
66170414,2015-12-29,2,1047775,1.0,False
97744261,2016-11-23,7,1718310,16.0,True
18145646,2014-01-30,10,1463786,9.0,
8106578,2013-07-10,4,257848,4.0,
96073321,2016-11-06,8,2019084,15.0,False
68719276,2016-01-25,53,457688,2.0,False
123441235,2017-07-27,27,514172,7.0,False
49736757,2015-06-24,9,208514,10.0,False
56878758,2015-09-18,11,1018617,1.0,False
98731713,2016-12-03,8,313641,14.0,True
57114923,2015-09-20,48,1260242,2.0,False
2845829,2013-03-12,3,116279,1.0,
66552202,2016-01-02,49,957096,7.0,False
81464675,2016-06-07,29,1464066,3.0,False
91031316,2016-09-15,10,769312,3.0,True
60639597,2015-10-30,4,1457337,6.0,False
124755214,2017-08-08,45,1696044,1.92,False
41129342,2015-02-14,2,681606,1.0,False
34162156,2014-10-30,47,584099,1.31,False
122220339,2017-07-15,43,1987653,25.0,False
12975772,2013-10-24,41,407533,1.0,
79059367,2016-05-13,29,125430,2.0,False
3355556,2013-03-24,4,849098,13.0,
13111476,2013-10-27,37,122095,1.0,
90514694,2016-09-09,45,1937608,24.0,False
65104125,2015-12-17,2,168927,20.0,False
4065553,2013-04-09,31,752167,1.0,
26465710,2014-07-04,28,1457245,1.0,False
31345465,2014-09-20,31,311954,3.0,False
119794630,2017-06-22,49,1037856,2.0,False
66001859,2015-12-27,12,1937039,5.0,False
38076908,2014-12-24,5,819934,8.0,False
52060328,2015-07-22,54,1394349,3.0,False
32138611,2014-10-01,49,813760,5.0,False
9024176,2013-07-30,45,106716,10.0,
118668632,2017-06-12,3,517903,3.0,False
95613236,2016-11-01,39,222975,4.0,False
74490779,2016-03-26,50,1958191,1.0,False
61689454,2015-11-10,11,1463791,2.0,False
64857104,2015-12-14,20,517903,3.0,False
98220191,2016-11-27,54,828630,20.0,False
101093005,2016-12-26,26,1463791,1.0,False
60123761,2015-10-24,19,1239796,6.0,False
15461635,2013-12-14,28,358231,2.0,
90594299,2016-09-10,36,848765,10.0,True
47485305,2015-05-26,8,1386220,1.0,False
88207841,2016-08-16,41,1489850,2.976,False
42089268,2015-03-01,45,641627,5.0,False
120596204,2017-06-30,33,671068,3.0,True
105243678,2017-02-04,48,264299,46.0,False
47389827,2015-05-24,45,1089079,10.0,False
3504699,2013-03-27,35,770456,5.0,
85118495,2016-07-16,2,938126,3.0,False
62497626,2015-11-19,6,1412393,1.0,False
74335698,2016-03-25,18,1929795,3.0,False
4021968,2013-04-08,28,312113,5.0,
104402886,2017-01-28,4,740726,4.0,False
35818067,2014-11-23,11,1047733,35.0,False
80354694,2016-05-27,5,1958189,4.0,False
68360975,2016-01-22,10,1145597,1.0,False
38307124,2014-12-28,8,546043,3.0,False
73260266,2016-03-13,49,949299,1.0,False
189482,2013-01-06,33,414888,1.0,
99640667,2016-12-11,43,1948448,1.0,False
54251488,2015-08-18,27,964753,1.0,False
87075988,2016-08-05,4,323013,16.0,True
95513422,2016-10-31,39,265672,2.0,False
99539409,2016-12-10,47,377978,6.0,False
45253583,2015-04-21,48,657869,2.0,False
55052692,2015-08-28,7,371218,2.0,False
38384745,2014-12-29,10,574898,5.0,False
647886,2013-01-18,4,268834,7.0,
33923422,2014-10-27,14,907686,9.0,False
123697631,2017-07-29,50,852937,5.0,False
104557930,2017-01-29,26,1369972,2.0,False
31546882,2014-09-23,19,651326,2.0,False
1922754,2013-02-18,4,312324,2.0,
108549985,2017-03-08,21,119023,12.0,False
12614679,2013-10-16,46,1136979,2.0,
79150014,2016-05-14,24,1463852,3.0,False
47758211,2015-05-30,9,1348983,1.0,False
34489235,2014-11-04,17,577743,1.0,False
58659844,2015-10-08,17,1081359,1.0,False
68981918,2016-01-28,50,376483,3.0,False
35050351,2014-11-12,13,1167614,21.0,False
50380409,2015-07-02,11,1464218,12.0,False
58675074,2015-10-08,28,502224,1.0,False
115592774,2017-05-14,13,165594,14.0,False
67280988,2016-01-10,29,1463484,1.0,False
51527001,2015-07-16,23,464356,3.0,False
80682364,2016-05-30,24,1146800,2.0,False
46261397,2015-05-07,48,913968,4.0,False
5402664,2013-05-10,39,1089845,8.0,
117713471,2017-06-03,9,1937350,4.0,False
63268917,2015-11-27,37,580929,5.0,False
118845053,2017-06-13,45,363895,8.0,False
44125096,2015-04-03,41,977007,3.0,False
119130502,2017-06-16,35,1173853,1.0,False
81186860,2016-06-04,38,1064018,2.0,False
44198245,2015-04-04,47,1003679,13.0,False
104217830,2017-01-26,9,2048633,1.0,False
119071876,2017-06-16,2,752167,4.0,False
2835085,2013-03-11,44,1121514,4.0,
103068281,2017-01-15,4,1913604,2.0,False
113793262,2017-04-27,29,1910055,8.0,False
9876647,2013-08-18,16,564288,15.0,
17703513,2014-01-23,15,557289,2.0,
41138198,2015-02-14,8,578097,22.0,False
85059652,2016-07-15,23,1151128,4.0,False
53502873,2015-08-09,24,1473480,5.123,False
111172549,2017-04-02,23,1430041,10.0,False
24079489,2014-05-19,46,949299,4.0,False
79871709,2016-05-21,50,2010260,15.0,False
109121003,2017-03-13,46,1047775,13.0,False
72672757,2016-03-07,39,1239854,3.268,False
87074681,2016-08-05,3,1306199,4.0,False
95818061,2016-11-03,39,458029,5.0,False
34502090,2014-11-04,31,211203,5.0,False
59777273,2015-10-20,24,1404410,12.0,False
42063537,2015-03-01,23,582865,8.609,False
88267527,2016-08-17,20,414621,5.0,False
120881349,2017-07-03,2,949296,2.0,False
32164734,2014-10-02,12,668752,3.0,False
52238552,2015-07-25,12,363889,3.0,False
28360207,2014-08-01,40,463903,4.0,False
63854475,2015-12-03,43,1940454,2.0,False
10815072,2013-09-07,40,459762,4.0,
124081533,2017-08-02,24,1908028,3.0,True
115355289,2017-05-12,2,1920071,3.0,False
42332986,2015-03-05,41,1239785,1.0,False
29964073,2014-08-31,35,514327,1.0,False
122266549,2017-07-16,8,1990453,4.0,False
57198992,2015-09-21,47,1281253,1.0,False
93097830,2016-10-06,40,1981607,44.0,True
32057013,2014-09-30,44,996606,23.302,False
9324655,2013-08-06,9,414426,10.0,
67759056,2016-01-15,45,153239,12.0,False
107310530,2017-02-24,44,1047680,30.0,False
17734959,2014-01-23,46,781794,18.0,
7076536,2013-06-17,10,1066901,3.0,
101012207,2016-12-24,41,1609729,10.0,False
57453100,2015-09-24,50,567787,1.0,False
94523505,2016-10-21,28,1354711,2.0,False
49696764,2015-06-23,39,314393,162.0,False
116164574,2017-05-19,42,1463862,51.0,False
58125288,2015-10-02,34,310790,3.0,False
34834029,2014-11-09,9,418238,12.0,False
101958662,2017-01-04,23,936994,5.0,False
12317928,2013-10-10,23,1178691,6.0,
5483241,2013-05-12,26,752987,3.0,
78672391,2016-05-09,19,1457217,6.0,False
60077653,2015-10-23,47,1167545,3.0,False
68256813,2016-01-21,2,1464025,3.0,False
115052286,2017-05-09,3,261700,10.0,False
25631683,2014-06-19,27,371437,2.0,False
38627591,2015-01-02,31,559872,1.0,False
21531715,2014-03-30,5,457425,4.0,
39646138,2015-01-19,47,1137146,13.0,False
83405746,2016-06-28,10,1958187,1.0,True
61183370,2015-11-04,45,1157462,82.0,False
80504529,2016-05-28,36,1463783,3.0,False
96629271,2016-11-11,48,723210,4.0,True
71322239,2016-02-22,34,957096,1.0,False
88382647,2016-08-18,34,507867,2.0,False
29963781,2014-08-31,34,1239795,2.0,False
76894524,2016-04-20,48,1458834,5.0,True
109491048,2017-03-17,26,1062374,4.567,True
94978628,2016-10-26,6,1660239,11.0,True
25175175,2014-06-10,28,557289,7.0,False
109517963,2017-03-17,41,2058907,1.0,False
13954308,2013-11-14,13,838412,2.0,
46279746,2015-05-08,8,209085,1.0,False
63293892,2015-11-27,49,1418022,8.0,False
4662969,2013-04-23,31,414455,1.0,
83327232,2016-06-27,20,838216,9.0,False
78356737,2016-05-06,8,655840,2.0,False
108193419,2017-03-04,54,265559,8.0,False
114770292,2017-05-06,28,872308,2.0,False
53793578,2015-08-12,53,583931,2.884,False
21844622,2014-04-04,39,402175,3.0,False
58139354,2015-10-02,42,514597,3.0,False
114638259,2017-05-05,13,2026858,2.0,False
97528010,2016-11-20,50,1965074,5.0,False
66222669,2015-12-29,32,1975562,3.0,False
30874903,2014-09-13,43,1229584,5.0,False
44610570,2015-04-11,30,1335305,5.0,False
13608314,2013-11-07,8,587186,4.0,
116745769,2017-05-25,7,1904678,1.0,False
31060213,2014-09-16,17,876224,1.0,False
85163037,2016-07-16,26,315463,1.0,False
1450006,2013-02-06,33,671079,2.0,
54646158,2015-08-23,13,518094,5.0,True
99752285,2016-12-12,46,1920071,9.0,False
124562980,2017-08-06,51,841667,7.0,True
15774600,2013-12-20,30,1087269,3.0,
73737793,2016-03-19,2,1162382,32.0,False
29683207,2014-08-26,18,508947,9.0,False
25295306,2014-06-12,50,468058,6.0,False
17068346,2014-01-13,23,841514,5.0,
70628807,2016-02-15,10,1958181,7.0,False
46827676,2015-05-16,27,1464210,16.0,False
115088910,2017-05-09,23,315712,6.0,False
54467196,2015-08-21,8,1047757,2.0,False
102603498,2017-01-10,29,1228937,1.0,False
72432933,2016-03-05,15,1349808,6.0,False
52948094,2015-08-02,43,872317,5.0,False
118267739,2017-06-08,17,829658,4.0,False
79569392,2016-05-18,44,502182,8.0,False
29108200,2014-08-15,38,1313223,7.0,False
12695039,2013-10-18,37,517903,4.0,
63029892,2015-11-24,48,1441513,1.0,False
7747494,2013-07-02,7,686036,1.0,
97177454,2016-11-17,25,1346625,3.0,False
82351736,2016-06-17,6,1121616,14.0,True
92685051,2016-10-02,28,358564,1.0,False
120077369,2017-06-25,29,1394349,5.0,False
81891600,2016-06-12,8,1501570,32.0,False
97368829,2016-11-19,25,1105213,1.0,False
51745905,2015-07-19,5,119024,1.0,False
68356262,2016-01-22,8,164036,5.0,False
5253090,2013-05-07,8,320682,17.0,
31058642,2014-09-16,16,221506,4.0,False
108640341,2017-03-09,14,1463510,3.0,True
98548767,2016-12-01,22,208699,2.0,False
64839174,2015-12-14,8,819209,8.818,False
64203803,2015-12-07,20,660319,7.0,False
62342800,2015-11-17,21,1905639,1.0,False
37819585,2014-12-20,44,1463603,2.0,False
113957605,2017-04-29,5,1101724,3.0,False
18308818,2014-02-01,50,671039,10.0,
4610832,2013-04-22,14,464940,4.0,
62395361,2015-11-17,53,1463860,77.0,False
86292700,2016-07-28,8,1660193,5.0,False
12169514,2013-10-07,5,1148812,3.0,
90060379,2016-09-04,53,1464071,5.0,False
70048211,2016-02-09,5,1087270,4.0,False
17234859,2014-01-16,3,315473,3.0,
15923493,2013-12-23,15,686036,3.0,
29047522,2014-08-14,28,1047702,2.0,False
107051216,2017-02-22,12,269036,1.0,False
84550642,2016-07-10,2,165551,6.0,False
109753511,2017-03-19,47,1230003,6.0,False
101012459,2016-12-24,41,1976342,1.0,False
33768269,2014-10-25,8,158680,9.0,False
105400651,2017-02-06,15,1339880,11.0,False
1756140,2013-02-14,4,906979,2.0,
56661220,2015-09-15,36,1914278,6.0,False
32268227,2014-10-03,41,1464034,9.0,False
67410622,2016-01-11,49,577741,3.0,False
33549123,2014-10-21,50,1463637,8.0,False
14018879,2013-11-15,38,581078,32.0,
15060403,2013-12-06,34,872310,3.0,
98197204,2016-11-27,44,1455886,3.0,False
46333834,2015-05-09,2,119024,3.0,False
80890197,2016-06-01,32,1149579,3.0,False
55460120,2015-09-01,44,724360,3.0,False
16895641,2014-01-10,46,617092,8.0,
26771092,2014-07-08,50,1609836,11.0,False
117525653,2017-06-01,26,502067,49.0,False
85195517,2016-07-16,44,749421,14.0,False
13436374,2013-11-03,36,871514,38.0,
24449282,2014-05-27,18,459801,1.0,False
26679082,2014-07-07,33,736128,15.0,False
102193260,2017-01-06,39,1239806,2.0,True
2003735,2013-02-20,3,587156,17.0,
124781588,2017-08-09,3,1239912,7.0,False
83073721,2016-06-24,45,1228994,8.0,False
53977639,2015-08-15,12,638977,54.0,False
67916748,2016-01-17,21,1242670,12.0,False
6971596,2013-06-15,1,377978,1.0,
11434945,2013-09-21,17,513853,21.0,
9321497,2013-08-06,6,819231,1.396,
53266436,2015-08-06,32,1157462,1.0,False
71432820,2016-02-23,45,407499,13.0,False
100945957,2016-12-24,7,686036,3.0,False
17002645,2014-01-12,23,1457338,2.0,
85373877,2016-07-18,31,123602,1.0,False
6456010,2013-06-03,24,302952,5.0,
121319795,2017-07-07,8,1963265,13.0,False
19172810,2014-02-19,6,1093786,1.0,
10477216,2013-08-31,30,115611,10.0,
10444909,2013-08-30,47,459801,5.0,
119733277,2017-06-22,14,699688,4.856,True
55637966,2015-09-03,45,1105213,5.0,False
11849038,2013-09-30,17,261053,15.0,
49748636,2015-06-24,18,982727,1.0,False
70817474,2016-02-17,11,623317,21.323,False
85308683,2016-07-17,48,699703,13.449,False
45819466,2015-05-01,6,939130,4.0,False
3955540,2013-04-07,1,518091,14.0,
97853575,2016-11-24,16,1489835,5.0,False
2571722,2013-03-05,30,1024976,8.0,
91231291,2016-09-17,19,1313222,1.0,False
44188517,2015-04-04,40,223136,77.0,False
86488639,2016-07-30,13,1464198,1.0,False
2444810,2013-03-02,35,956012,7.0,
110334924,2017-03-25,29,1455485,9.0,False
